region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
SA1,adwin,daily_weekly_adjusted,238,20383,2021-04-29 15:30:00,-362.88044247787616
SA1,adwin,daily_weekly_adjusted,239,20511,2021-05-02 07:30:00,84.53642857142859
SA1,adwin,daily_weekly_adjusted,240,20639,2021-05-04 23:30:00,113.93362831858417
SA1,adwin,daily_weekly_adjusted,241,20671,2021-05-05 15:30:00,-249.70380530973443
SA1,adwin,daily_weekly_adjusted,242,20735,2021-05-06 23:30:00,-68.07221238938064
SA1,adwin,daily_weekly_adjusted,243,20799,2021-05-08 07:30:00,83.05088495575205
SA1,adwin,daily_weekly_adjusted,244,20863,2021-05-09 15:30:00,-345.40678571428555
SA1,adwin,daily_weekly_adjusted,245,20959,2021-05-11 15:30:00,-6.7561946902653744
SA1,adwin,daily_weekly_adjusted,246,21119,2021-05-14 23:30:00,-78.55407079646011
SA1,adwin,daily_weekly_adjusted,247,21151,2021-05-15 15:30:00,90.41681415929202
SA1,adwin,daily_weekly_adjusted,248,21215,2021-05-16 23:30:00,80.62919642857128
SA1,adwin,daily_weekly_adjusted,249,21311,2021-05-18 23:30:00,59.2636283185841
SA1,adwin,daily_weekly_adjusted,250,21439,2021-05-21 15:30:00,-303.3725663716815
SA1,adwin,daily_weekly_adjusted,251,21535,2021-05-23 15:30:00,-244.61678571428558
SA1,adwin,daily_weekly_adjusted,252,21695,2021-05-26 23:30:00,64.54274336283174
SA1,adwin,daily_weekly_adjusted,253,21791,2021-05-28 23:30:00,101.56592920354001
SA1,adwin,daily_weekly_adjusted,254,21919,2021-05-31 15:30:00,363.3015929203541
SA1,adwin,daily_weekly_adjusted,255,21951,2021-06-01 07:30:00,141.38380530973473
SA1,adwin,daily_weekly_adjusted,256,22047,2021-06-03 07:30:00,117.02380530973437
SA1,adwin,daily_weekly_adjusted,257,22143,2021-06-05 07:30:00,170.2608849557521
SA1,adwin,daily_weekly_adjusted,258,22207,2021-06-06 15:30:00,-216.03678571428554
SA1,adwin,daily_weekly_adjusted,259,22271,2021-06-07 23:30:00,133.12371681415925
SA1,adwin,daily_weekly_adjusted,260,22399,2021-06-10 15:30:00,362.6695575221238
SA1,adwin,daily_weekly_adjusted,261,22527,2021-06-13 07:30:00,157.1564285714287
SA1,adwin,daily_weekly_adjusted,262,22591,2021-06-14 15:30:00,-135.74840707964586
SA1,adwin,daily_weekly_adjusted,263,22655,2021-06-15 23:30:00,41.68362831858417
SA1,adwin,daily_weekly_adjusted,264,22719,2021-06-17 07:30:00,124.6338053097345
SA1,adwin,daily_weekly_adjusted,265,22783,2021-06-18 15:30:00,-37.19256637168155
SA1,adwin,daily_weekly_adjusted,266,22847,2021-06-19 23:30:00,224.84053097345145
SA1,adwin,daily_weekly_adjusted,267,23135,2021-06-25 23:30:00,272.50592920353984
SA1,adwin,daily_weekly_adjusted,268,23231,2021-06-27 23:30:00,173.01919642857138
SA1,adwin,daily_weekly_adjusted,269,23359,2021-06-30 15:30:00,-199.3938053097345
SA1,adwin,daily_weekly_adjusted,270,23423,2021-07-01 23:30:00,14.80778761061947
SA1,adwin,daily_weekly_adjusted,271,23519,2021-07-03 23:30:00,173.83053097345146
SA1,adwin,daily_weekly_adjusted,272,23583,2021-07-05 07:30:00,317.44955752212377
SA1,adwin,daily_weekly_adjusted,273,23647,2021-07-06 15:30:00,-158.2261946902654
SA1,adwin,daily_weekly_adjusted,274,23807,2021-07-09 23:30:00,310.2759292035398
SA1,adwin,daily_weekly_adjusted,275,23871,2021-07-11 07:30:00,63.166428571428696
SA1,adwin,daily_weekly_adjusted,276,24031,2021-07-14 15:30:00,-228.16380530973447
SA1,adwin,daily_weekly_adjusted,277,24095,2021-07-15 23:30:00,93.67778761061936
SA1,adwin,daily_weekly_adjusted,278,24255,2021-07-19 07:30:00,252.5695575221239
SA1,adwin,daily_weekly_adjusted,279,24415,2021-07-22 15:30:00,831.6295575221238
SA1,adwin,daily_weekly_adjusted,280,24447,2021-07-23 07:30:00,79.03495575221223
SA1,adwin,daily_weekly_adjusted,281,24607,2021-07-26 15:30:00,-250.3384070796459
SA1,adwin,daily_weekly_adjusted,282,24767,2021-07-29 23:30:00,-11.902212389380566
SA1,adwin,daily_weekly_adjusted,283,24863,2021-07-31 23:30:00,211.34053097345145
SA1,adwin,daily_weekly_adjusted,284,24959,2021-08-02 23:30:00,174.4237168141592
SA1,adwin,daily_weekly_adjusted,285,25215,2021-08-08 07:30:00,155.18642857142868
SA1,adwin,daily_weekly_adjusted,286,25279,2021-08-09 15:30:00,-489.28840707964594
SA1,adwin,daily_weekly_adjusted,287,25375,2021-08-11 15:30:00,-377.33380530973443
SA1,adwin,daily_weekly_adjusted,288,25503,2021-08-14 07:30:00,173.9908849557521
SA1,adwin,daily_weekly_adjusted,289,25663,2021-08-17 15:30:00,-194.9861946902654
