region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,adwin,daily_weekly_adjusted,88,10399,2020-10-03 15:30:00,-1785.1072566371677
NSW1,adwin,daily_weekly_adjusted,89,10463,2020-10-04 23:30:00,-798.6075000000001
NSW1,adwin,daily_weekly_adjusted,90,10495,2020-10-05 15:30:00,-1685.3852212389384
NSW1,adwin,daily_weekly_adjusted,91,10591,2020-10-07 15:30:00,-734.0307079646027
NSW1,adwin,daily_weekly_adjusted,92,10655,2020-10-08 23:30:00,-915.0815929203536
NSW1,adwin,daily_weekly_adjusted,93,10687,2020-10-09 15:30:00,-2045.4574336283194
NSW1,adwin,daily_weekly_adjusted,94,10751,2020-10-10 23:30:00,-929.4430973451335
NSW1,adwin,daily_weekly_adjusted,95,10783,2020-10-11 15:30:00,-1396.730267857144
NSW1,adwin,daily_weekly_adjusted,96,10847,2020-10-12 23:30:00,-724.712743362832
NSW1,adwin,daily_weekly_adjusted,97,10879,2020-10-13 15:30:00,-1256.6576991150441
NSW1,adwin,daily_weekly_adjusted,98,10943,2020-10-14 23:30:00,-788.2347787610615
NSW1,adwin,daily_weekly_adjusted,99,10975,2020-10-15 15:30:00,-927.0350442477866
NSW1,adwin,daily_weekly_adjusted,100,11039,2020-10-16 23:30:00,-815.6780530973447
NSW1,adwin,daily_weekly_adjusted,101,11167,2020-10-19 15:30:00,-1590.4252212389383
NSW1,adwin,daily_weekly_adjusted,102,11263,2020-10-21 15:30:00,-1484.960707964603
NSW1,adwin,daily_weekly_adjusted,103,11327,2020-10-22 23:30:00,-763.0515929203539
NSW1,adwin,daily_weekly_adjusted,104,11359,2020-10-23 15:30:00,-1068.2774336283192
NSW1,adwin,daily_weekly_adjusted,105,11391,2020-10-24 07:30:00,-651.0200884955748
NSW1,adwin,daily_weekly_adjusted,106,11487,2020-10-26 07:30:00,-165.9177876106187
NSW1,adwin,daily_weekly_adjusted,107,11551,2020-10-27 15:30:00,-1450.027699115044
NSW1,adwin,daily_weekly_adjusted,108,11647,2020-10-29 15:30:00,-1273.8950442477862
NSW1,adwin,daily_weekly_adjusted,109,11711,2020-10-30 23:30:00,-928.3680530973452
NSW1,adwin,daily_weekly_adjusted,110,11839,2020-11-02 15:30:00,-1778.1252212389381
NSW1,adwin,daily_weekly_adjusted,111,11903,2020-11-03 23:30:00,-686.8915044247788
NSW1,adwin,daily_weekly_adjusted,112,11935,2020-11-04 15:30:00,-1410.1807079646032
NSW1,adwin,daily_weekly_adjusted,113,11999,2020-11-05 23:30:00,-559.4815929203542
NSW1,adwin,daily_weekly_adjusted,114,12031,2020-11-06 15:30:00,-2224.017433628319
NSW1,adwin,daily_weekly_adjusted,115,12159,2020-11-09 07:30:00,-1064.7877876106186
NSW1,adwin,daily_weekly_adjusted,116,12255,2020-11-11 07:30:00,-1467.297876106194
NSW1,adwin,daily_weekly_adjusted,117,12287,2020-11-11 23:30:00,-653.1847787610623
NSW1,adwin,daily_weekly_adjusted,118,12383,2020-11-13 23:30:00,-1163.6380530973447
NSW1,adwin,daily_weekly_adjusted,119,12415,2020-11-14 15:30:00,-1453.5072566371682
NSW1,adwin,daily_weekly_adjusted,120,12479,2020-11-15 23:30:00,-482.96749999999975
NSW1,adwin,daily_weekly_adjusted,121,12575,2020-11-17 23:30:00,-768.8115044247788
NSW1,adwin,daily_weekly_adjusted,122,12607,2020-11-18 15:30:00,-1280.7007079646028
NSW1,adwin,daily_weekly_adjusted,123,12703,2020-11-20 15:30:00,1353.7625663716808
NSW1,adwin,daily_weekly_adjusted,124,12767,2020-11-21 23:30:00,-677.2130973451331
NSW1,adwin,daily_weekly_adjusted,125,12831,2020-11-23 07:30:00,-375.0377876106186
NSW1,adwin,daily_weekly_adjusted,126,12895,2020-11-24 15:30:00,-1405.3276991150442
NSW1,adwin,daily_weekly_adjusted,127,12991,2020-11-26 15:30:00,1366.3749557522133
NSW1,adwin,daily_weekly_adjusted,128,13087,2020-11-28 15:30:00,3835.1827433628314
NSW1,adwin,daily_weekly_adjusted,129,13119,2020-11-29 07:30:00,833.8991964285715
NSW1,adwin,daily_weekly_adjusted,130,13183,2020-11-30 15:30:00,-545.9052212389379
NSW1,adwin,daily_weekly_adjusted,131,13247,2020-12-01 23:30:00,-141.4115044247783
NSW1,adwin,daily_weekly_adjusted,132,13343,2020-12-03 23:30:00,-587.601592920354
NSW1,adwin,daily_weekly_adjusted,133,13471,2020-12-06 15:30:00,-476.01026785714384
NSW1,adwin,daily_weekly_adjusted,134,13567,2020-12-08 15:30:00,-2062.077699115044
NSW1,adwin,daily_weekly_adjusted,135,13695,2020-12-11 07:30:00,-1035.2274336283172
NSW1,adwin,daily_weekly_adjusted,136,13791,2020-12-13 07:30:00,-832.4708035714284
NSW1,adwin,daily_weekly_adjusted,137,13855,2020-12-14 15:30:00,-774.1652212389381
NSW1,adwin,daily_weekly_adjusted,138,13919,2020-12-15 23:30:00,-312.31150442477883
NSW1,adwin,daily_weekly_adjusted,139,14015,2020-12-17 23:30:00,277.01840707964584
NSW1,adwin,daily_weekly_adjusted,140,14047,2020-12-18 15:30:00,1144.6725663716807
NSW1,adwin,daily_weekly_adjusted,141,14111,2020-12-19 23:30:00,-642.3430973451332
NSW1,adwin,daily_weekly_adjusted,142,14239,2020-12-22 15:30:00,-1197.7276991150438
NSW1,adwin,daily_weekly_adjusted,143,14335,2020-12-24 15:30:00,-1331.9450442477864
NSW1,adwin,daily_weekly_adjusted,144,14399,2020-12-25 23:30:00,-1398.698053097345
NSW1,adwin,daily_weekly_adjusted,145,14431,2020-12-26 15:30:00,-1652.9272566371683
NSW1,adwin,daily_weekly_adjusted,146,14495,2020-12-27 23:30:00,-425.84749999999985
NSW1,adwin,daily_weekly_adjusted,147,14527,2020-12-28 15:30:00,-1478.6752212389383
NSW1,adwin,daily_weekly_adjusted,148,14719,2021-01-01 15:30:00,-2113.857433628319
NSW1,adwin,daily_weekly_adjusted,149,14751,2021-01-02 07:30:00,-1180.5500884955745
NSW1,adwin,daily_weekly_adjusted,150,14815,2021-01-03 15:30:00,-677.390267857144
NSW1,adwin,daily_weekly_adjusted,151,15007,2021-01-07 15:30:00,-1599.7450442477866
NSW1,adwin,daily_weekly_adjusted,152,15135,2021-01-10 07:30:00,-944.8608035714287
NSW1,adwin,daily_weekly_adjusted,153,15167,2021-01-10 23:30:00,-384.3674999999994
NSW1,adwin,daily_weekly_adjusted,154,15263,2021-01-12 23:30:00,-103.07150442477905
NSW1,adwin,daily_weekly_adjusted,155,15359,2021-01-14 23:30:00,-85.79159292035365
NSW1,adwin,daily_weekly_adjusted,156,15455,2021-01-16 23:30:00,-747.6930973451335
NSW1,adwin,daily_weekly_adjusted,157,15487,2021-01-17 15:30:00,-1248.4102678571435
