region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,page_hinkley,daily_weekly_adjusted,86,2579,2020-04-23 17:30:00,-1279.8285840707968
NSW1,page_hinkley,daily_weekly_adjusted,87,2609,2020-04-24 08:30:00,-1618.7815044247782
NSW1,page_hinkley,daily_weekly_adjusted,88,2639,2020-04-24 23:30:00,-755.4880530973451
NSW1,page_hinkley,daily_weekly_adjusted,89,2669,2020-04-25 14:30:00,-1688.416194690265
NSW1,page_hinkley,daily_weekly_adjusted,90,2699,2020-04-26 05:30:00,-745.9388392857145
NSW1,page_hinkley,daily_weekly_adjusted,91,2729,2020-04-26 20:30:00,-1174.8975
NSW1,page_hinkley,daily_weekly_adjusted,92,2759,2020-04-27 11:30:00,-1154.3917699115045
NSW1,page_hinkley,daily_weekly_adjusted,93,2789,2020-04-28 02:30:00,-388.5727433628317
NSW1,page_hinkley,daily_weekly_adjusted,94,2819,2020-04-28 17:30:00,-1158.6736283185837
NSW1,page_hinkley,daily_weekly_adjusted,95,2849,2020-04-29 08:30:00,-1144.151150442477
NSW1,page_hinkley,daily_weekly_adjusted,96,2879,2020-04-29 23:30:00,-586.9147787610618
NSW1,page_hinkley,daily_weekly_adjusted,97,2909,2020-04-30 14:30:00,-310.1882300884954
NSW1,page_hinkley,daily_weekly_adjusted,98,2939,2020-05-01 05:30:00,-664.4218584070795
NSW1,page_hinkley,daily_weekly_adjusted,99,2969,2020-05-01 20:30:00,111.69849557522139
NSW1,page_hinkley,daily_weekly_adjusted,100,2999,2020-05-02 11:30:00,-1107.732920353983
NSW1,page_hinkley,daily_weekly_adjusted,101,3029,2020-05-03 02:30:00,-97.332678571428
NSW1,page_hinkley,daily_weekly_adjusted,102,3059,2020-05-03 17:30:00,-389.13276785714334
NSW1,page_hinkley,daily_weekly_adjusted,103,3089,2020-05-04 08:30:00,-101.42442477876102
NSW1,page_hinkley,daily_weekly_adjusted,104,3119,2020-05-04 23:30:00,8.297256637168175
NSW1,page_hinkley,daily_weekly_adjusted,105,3149,2020-05-05 14:30:00,-1362.4581415929206
NSW1,page_hinkley,daily_weekly_adjusted,106,3179,2020-05-06 05:30:00,-503.0023008849548
NSW1,page_hinkley,daily_weekly_adjusted,107,3209,2020-05-06 20:30:00,-481.5900884955736
NSW1,page_hinkley,daily_weekly_adjusted,108,3239,2020-05-07 11:30:00,-1017.0959292035395
NSW1,page_hinkley,daily_weekly_adjusted,109,3269,2020-05-08 02:30:00,-173.68159292035398
NSW1,page_hinkley,daily_weekly_adjusted,110,3299,2020-05-08 17:30:00,-977.4792035398223
NSW1,page_hinkley,daily_weekly_adjusted,111,3329,2020-05-09 08:30:00,-1174.1757522123899
NSW1,page_hinkley,daily_weekly_adjusted,112,3359,2020-05-09 23:30:00,-524.0630973451334
NSW1,page_hinkley,daily_weekly_adjusted,113,3389,2020-05-10 14:30:00,-1392.9993749999994
NSW1,page_hinkley,daily_weekly_adjusted,114,3419,2020-05-11 05:30:00,-155.40407079646047
NSW1,page_hinkley,daily_weekly_adjusted,115,3449,2020-05-11 20:30:00,347.7379646017689
NSW1,page_hinkley,daily_weekly_adjusted,116,3479,2020-05-12 11:30:00,-722.1990265486729
NSW1,page_hinkley,daily_weekly_adjusted,117,3509,2020-05-13 02:30:00,240.07460176991208
NSW1,page_hinkley,daily_weekly_adjusted,118,3539,2020-05-13 17:30:00,378.4427433628316
NSW1,page_hinkley,daily_weekly_adjusted,119,3569,2020-05-14 08:30:00,468.04982300884876
NSW1,page_hinkley,daily_weekly_adjusted,120,3599,2020-05-14 23:30:00,241.34840707964577
NSW1,page_hinkley,daily_weekly_adjusted,121,3629,2020-05-15 14:30:00,-455.1088495575232
NSW1,page_hinkley,daily_weekly_adjusted,122,3659,2020-05-16 05:30:00,10.952920353982336
NSW1,page_hinkley,daily_weekly_adjusted,123,3689,2020-05-16 20:30:00,186.2881415929205
NSW1,page_hinkley,daily_weekly_adjusted,124,3719,2020-05-17 11:30:00,-822.3812499999995
NSW1,page_hinkley,daily_weekly_adjusted,125,3749,2020-05-18 02:30:00,145.53530973451325
NSW1,page_hinkley,daily_weekly_adjusted,126,3779,2020-05-18 17:30:00,220.90743362831927
NSW1,page_hinkley,daily_weekly_adjusted,127,3809,2020-05-19 08:30:00,-91.8339823008846
