region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
SA1,page_hinkley,raw_30min,160,4799,2020-06-08 23:30:00,1649.71
SA1,page_hinkley,raw_30min,161,4829,2020-06-09 14:30:00,1324.52
SA1,page_hinkley,raw_30min,162,4859,2020-06-10 05:30:00,1435.37
SA1,page_hinkley,raw_30min,163,4889,2020-06-10 20:30:00,2364.96
SA1,page_hinkley,raw_30min,164,4919,2020-06-11 11:30:00,1432.0
SA1,page_hinkley,raw_30min,165,4949,2020-06-12 02:30:00,1462.78
SA1,page_hinkley,raw_30min,166,4979,2020-06-12 17:30:00,1638.9
SA1,page_hinkley,raw_30min,167,5009,2020-06-13 08:30:00,1205.32
SA1,page_hinkley,raw_30min,168,5039,2020-06-13 23:30:00,1424.02
SA1,page_hinkley,raw_30min,169,5069,2020-06-14 14:30:00,1374.51
SA1,page_hinkley,raw_30min,170,5099,2020-06-15 05:30:00,1061.19
SA1,page_hinkley,raw_30min,171,5129,2020-06-15 20:30:00,1752.17
SA1,page_hinkley,raw_30min,172,5159,2020-06-16 11:30:00,1475.16
SA1,page_hinkley,raw_30min,173,5189,2020-06-17 02:30:00,1451.49
SA1,page_hinkley,raw_30min,174,5219,2020-06-17 17:30:00,1697.41
SA1,page_hinkley,raw_30min,175,5249,2020-06-18 08:30:00,1650.99
SA1,page_hinkley,raw_30min,176,5279,2020-06-18 23:30:00,1344.91
SA1,page_hinkley,raw_30min,177,5309,2020-06-19 14:30:00,1470.7
SA1,page_hinkley,raw_30min,178,5339,2020-06-20 05:30:00,1161.89
SA1,page_hinkley,raw_30min,179,5369,2020-06-20 20:30:00,1796.81
SA1,page_hinkley,raw_30min,180,5399,2020-06-21 11:30:00,1212.41
SA1,page_hinkley,raw_30min,181,5429,2020-06-22 02:30:00,1291.96
SA1,page_hinkley,raw_30min,182,5459,2020-06-22 17:30:00,1850.42
SA1,page_hinkley,raw_30min,183,5489,2020-06-23 08:30:00,1845.47
SA1,page_hinkley,raw_30min,184,5519,2020-06-23 23:30:00,1576.04
SA1,page_hinkley,raw_30min,185,5549,2020-06-24 14:30:00,1357.65
SA1,page_hinkley,raw_30min,186,5579,2020-06-25 05:30:00,1159.25
SA1,page_hinkley,raw_30min,187,5609,2020-06-25 20:30:00,2051.72
SA1,page_hinkley,raw_30min,188,5639,2020-06-26 11:30:00,1399.02
SA1,page_hinkley,raw_30min,189,5669,2020-06-27 02:30:00,1347.1
SA1,page_hinkley,raw_30min,190,5699,2020-06-27 17:30:00,1538.1
SA1,page_hinkley,raw_30min,191,5729,2020-06-28 08:30:00,1389.97
SA1,page_hinkley,raw_30min,192,5759,2020-06-28 23:30:00,1509.28
SA1,page_hinkley,raw_30min,193,5789,2020-06-29 14:30:00,977.82
SA1,page_hinkley,raw_30min,194,5819,2020-06-30 05:30:00,1143.99
SA1,page_hinkley,raw_30min,195,5849,2020-06-30 20:30:00,2005.23
SA1,page_hinkley,raw_30min,196,5879,2020-07-01 11:30:00,1156.33
